date,isin,NIP,ipt,guidance,initialSpreadToSwap,coupon,maturityTerm,spreadToSwap,spreadDiscount,maturityTermLog,issuerType,paymentRank,issueSize,issueSizeLog,rating
2022-04-19,XS2472603740,3.651383879425328,95.0,,0.95,2.125,7.0,0.6779999999999999,0.08933050536467159,1.9459101490553132,Financials,Sr Unsecured,1250.0,7.1308988302963465,NR
2022-04-20,XS2472651632,-0.1303679556378959,,7.0,0.07,1.0,3.0,-0.0020000000000000018,0.029553167558634866,1.0986122886681098,Financials,Secured,300.0,5.703782474656201,NR
2022-04-20,AT0000A2XLA5,1.6900782273428288,,12.0,0.12,1.25,5.0,-0.020000000000000018,0.0640177358630564,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AAA
2022-04-21,XS2471770862,33.94350458568437,225.0,,2.25,3.625,7.5,2.103697496493896,-0.000978117736821928,2.0149030205422647,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2022-04-21,AT0000A2XLD9,2.5383120802232804,,14.0,0.14,1.375,5.0,0.007000000000000117,0.08406073063007977,1.6094379124341003,Financials,Secured,300.0,5.703782474656201,AA+
2022-04-26,FR001400A3G4,14.423766438645668,130.0,,1.3,2.625,7.5,1.192489462435585,0.19372587279997489,2.0149030205422647,Financials,Sr Non Preferred,1000.0,6.907755278982137,NR
2022-04-26,FR001400A2U7,4.875694942275223,9.0,9.0,0.09,1.375,6.0,0.02499999999999991,0.04703326049658564,1.791759469228055,Financials,Secured,1750.0,7.4673710669175595,AAA
2022-04-26,FR001400A2T9,5.977992457978698,17.0,17.0,0.17,1.75,12.0,0.11000000000000032,0.054200675148194793,2.4849066497880004,Financials,Secured,1250.0,7.1308988302963465,AAA
2022-04-26,XS2475502832,28.630586208351428,120.0,,1.2,2.375,5.0,1.085,0.22420329019268104,1.6094379124341003,Financials,Sr Non Preferred,500.0,6.214608098422191,A-
2022-04-27,AT0000A2XLB3,1.254042311912314,,13.0,0.13,1.25,5.0,-0.02300000000000013,0.1102950513078268,1.6094379124341003,Financials,Secured,300.0,5.703782474656201,AAA
2022-04-28,DE000SCB0039,5.0961904494229575,,8.0,0.08,1.625,10.0,-0.05499999999999994,0.038786717702720394,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2022-04-28,FR001400A5N5,14.673091243535472,45.0,20.0,0.45,1.25,3.0,0.08699999999999995,0.3725181473715918,1.0986122886681098,Corporate,Sr Unsecured,750.0,6.620073206530356,A
2022-04-29,XS2477154871,18.451213885018213,100.0,,1.0,2.125,3.0,0.899,0.5119655058224154,1.0986122886681098,Financials,Sr Unsecured,750.0,6.620073206530356,BBB-
2022-05-03,XS2478299386,17.608453029299778,90.0,75.0,0.9,2.375,11.0,0.5489999999999999,0.4033702318661439,2.3978952727983707,Corporate,Sr Unsecured,750.0,6.620073206530356,NR
2022-05-03,XS2478272938,2.649803401760412,,15.0,0.15,1.75,10.0,-0.009999999999999787,0.008100297507859988,2.302585092994046,Financials,Secured,1250.0,7.1308988302963465,AAA
2022-05-03,XS2477935345,22.309361201603807,60.0,37.5,0.6,1.625,4.5,0.15915841918102513,0.055756080988461736,1.5040773967762742,Corporate,Sr Unsecured,1250.0,7.1308988302963465,A-
2022-05-03,XS2478299204,19.547133784552464,75.0,60.0,0.75,2.125,7.5,0.4956747025866992,0.11756736493837869,2.0149030205422647,Corporate,Sr Unsecured,1000.0,6.907755278982137,NR
2022-05-03,DE000BHY0SB0,4.537580272177905,,6.0,0.06,1.75,10.0,-0.009999999999999787,0.027427173241521833,2.302585092994046,Financials,Secured,750.0,6.620073206530356,AAA
2022-05-04,XS2478690931,4.565279096041627,60.0,45.0,0.6,1.75,4.5,0.35723576036633387,0.06876141629325751,1.5040773967762742,Financials,Sr Preferred,1000.0,6.907755278982137,A+
2022-05-04,XS2478521151,0.8780321228070926,,13.0,0.13,1.625,6.0,0.08099999999999996,0.10723708572324218,1.791759469228055,Financials,Secured,500.0,6.214608098422191,AAA
2022-05-04,FR001400A9N7,2.982061001094343,,9.0,0.09,1.625,8.0,-0.029999999999999805,0.06190197284007032,2.0794415416798357,Financials,Secured,750.0,6.620073206530356,AAA
2022-05-05,FR001400ABK6,3.5548992359330462,12.0,12.0,0.12,1.75,10.0,-0.07100000000000017,0.03262211533476773,2.302585092994046,Financials,Secured,750.0,6.620073206530356,AAA
2022-05-05,AT0000A2VXQ0,4.030059805883824,,13.0,0.13,1.625,7.0,-0.0239999999999998,0.05195150464556488,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AA+
2022-05-10,NL0015000WP1,2.918877000507002,,12.0,0.12,1.875,10.0,0.014000000000000234,0.04479088291651659,2.302585092994046,Financials,Secured,500.0,6.214608098422191,AAA
2022-05-10,DE000A30VH59,0.4044204959699674,,8.0,0.08,2.0,12.0,0.05400000000000027,-0.022625773117043016,2.4849066497880004,Financials,Secured,500.0,6.214608098422191,AAA
2022-05-11,XS2480958904,5.93071351170522,75.0,47.5,0.75,1.625,3.0,0.46199999999999997,0.1937130549964298,1.0986122886681098,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2022-05-11,FR001400AF72,6.137764726354902,92.5,62.5,0.925,2.375,10.0,0.5924999999999998,0.312424215004924,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-05-11,FI4000522974,-6.96894979733317,,10.0,0.1,1.5,4.0,0.16900000000000007,0.08047875189194974,1.3862943611198906,Financials,Secured,600.0,6.396929655216146,NR
2022-05-12,XS2482628851,-4.089716626328241,,13.0,0.13,1.625,8.0,0.1200000000000001,0.0036403380051638627,2.0794415416798357,Financials,Secured,500.0,6.214608098422191,AAA
2022-05-12,BE0002859404,-3.8224981821689057,,9.0,0.09,1.5,7.0,0.06400000000000006,-0.03147961267139776,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,NR
2022-05-16,XS2478685931,2.9415809175440515,115.0,,1.15,2.25,7.0,0.7749999999999999,0.4505190893336827,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2022-05-16,XS2482618464,11.145286275466171,125.0,,1.25,2.5,7.0,1.025,0.2146326972658774,1.9459101490553132,Financials,Sr Non Preferred,1000.0,6.907755278982137,NR
2022-05-16,FR001400AFL5,4.580788472277838,100.0,75.0,1.0,1.875,5.0,0.5700000000000001,0.519581957043562,1.6094379124341003,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2022-05-16,FR001400AFN1,5.881426640552339,120.0,95.0,1.2,2.375,8.0,0.8269999999999998,0.5604067908191845,2.0794415416798357,Corporate,Sr Unsecured,850.0,6.745236349484363,BBB
2022-05-17,FR001400AJW4,1.821415260993397,13.0,10.0,0.13,1.75,10.0,-0.01200000000000001,0.05088225676031726,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,AAA
2022-05-17,XS2484111047,9.225026358974354,95.0,,0.95,2.125,6.0,0.6299999999999997,-0.1900002994579745,1.791759469228055,Financials,Sr Unsecured,1000.0,6.907755278982137,AA-
2022-05-17,XS2484327999,6.146190036557798,55.0,,0.55,1.875,8.0,0.2390000000000001,0.3074954771200342,2.0794415416798357,Corporate,Sr Unsecured,900.0,6.802394763324311,AA-
2022-05-17,FR001400AJX2,7.267254349782394,110.0,85.0,1.1,2.25,7.0,0.6819999999999999,0.5020003706652695,1.9459101490553132,Corporate,Sr Unsecured,1000.0,6.907755278982137,A-
2022-05-17,XS2481285349,0.9034806406651328,,13.0,0.13,1.5,5.3,0.060702024237196284,0.05483812201340431,1.667706820558076,Financials,Secured,1000.0,6.907755278982137,AAA
2022-05-17,AT000B049911,1.6654733123148615,,10.0,0.1,1.5,6.0,0.004999999999999671,0.0381468854230505,1.791759469228055,Financials,Secured,500.0,6.214608098422191,AAA
2022-05-18,XS2484340075,18.266459214408645,147.5,125.0,1.475,2.75,7.0,1.19,-0.0881027060231817,1.9459101490553132,Corporate,Sr Unsecured,700.0,6.551080335043404,BBB+
2022-05-18,XS2484339499,8.203996825157887,110.0,85.0,1.1,1.875,3.0,0.695,0.5508381490467493,1.0986122886681098,Corporate,Sr Unsecured,300.0,5.703782474656201,BBB+
2022-05-18,FR001400AKP6,14.34290955322859,160.0,140.0,1.6,2.75,6.0,1.257,0.32220575473358404,1.791759469228055,Financials,Sr Non Preferred,1500.0,7.313220387090301,A-
2022-05-18,XS2485152362,6.867209071889778,90.0,,0.9,2.1,5.0,0.6840000000000004,0.04552017184555541,1.6094379124341003,Financials,Sr Preferred,1000.0,6.907755278982137,A+
2022-05-18,XS2485265214,4.3186553155342935,187.5,155.0,1.875,3.125,9.0,1.4380000000000002,0.6531112089380031,2.1972245773362196,Corporate,Sr Unsecured,550.0,6.309918278226516,A-
2022-05-18,DE000HCB0BL1,1.709535269276611,,23.0,0.23,1.375,3.0,0.19500000000000006,0.2008126745515906,1.0986122886681098,Financials,Secured,500.0,6.214608098422191,A
2022-05-18,ES0413860802,-1.3030391830100505,18.0,18.0,0.18,1.75,7.0,0.18999999999999992,0.10876916657386217,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AA+
2022-05-18,XS2484586669,23.60730783747619,75.0,57.5,0.75,1.75,3.0,0.5700000000000001,-0.2392128469982985,1.0986122886681098,Financials,Secured,500.0,6.214608098422191,AA-
2022-05-18,XS2485162163,-0.6192745474615663,125.0,97.5,1.25,2.25,5.0,0.8340000000000003,0.6280027339276976,1.6094379124341003,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2022-05-19,XS2485537828,54.94014292569334,265.0,,2.65,3.375,3.0,2.19,1.1822607098359197,1.0986122886681098,Financials,Sr Preferred,500.0,6.214608098422191,NR
2022-05-20,XS2485553866,-8.93345796882168,105.0,,1.05,2.0,3.0,0.871,0.21464021975879688,1.0986122886681098,Financials,Sr Unsecured,750.0,6.620073206530356,A-
2022-05-20,FI4000523287,-2.820664246273211,110.0,87.5,1.1,2.375,7.0,0.885,0.6832623567823372,1.9459101490553132,Corporate,Sr Unsecured,300.0,5.703782474656201,NR
2022-05-23,FR001400AO14,7.14646608487592,125.0,,1.25,2.625,7.0,1.07,0.3688331364193509,1.9459101490553132,Financials,Sr Preferred,1000.0,6.907755278982137,A
2022-05-23,FR001400AOL7,4.757734137735702,,62.5,0.625,1.875,6.0,0.3820000000000001,-0.23824667425276547,1.791759469228055,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-05-23,XS2486461523,2.7251516219961,170.0,150.0,1.7,3.245,11.8,1.4376991736731215,0.7963687095470537,2.468099531471619,Corporate,Sr Unsecured,700.0,6.551080335043404,BBB
2022-05-23,XS2486449072,2.7864126860394247,,7.0,0.07,1.375,5.0,-0.04600000000000004,0.024080768540865653,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,NR
2022-05-23,XS2480543102,10.228886166148442,135.0,,1.35,2.125,2.0,1.1420000000000001,0.7520918030893102,0.6931471805599453,Financials,Sr Unsecured,1000.0,6.907755278982137,A
2022-05-23,XS2486461010,9.863817821492797,110.0,87.5,1.1,2.179,4.1,0.8410100020247022,0.4041219220591919,1.410986973710262,Corporate,Sr Unsecured,650.0,6.476972362889683,BBB
2022-05-23,XS2486461283,12.381750495299462,150.0,137.5,1.5,2.949,7.8,1.3442304074176912,0.49222065331427606,2.0541237336955462,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2022-05-24,XS2486839298,11.959055605187826,127.5,102.5,1.275,2.375,6.0,0.9279999999999999,0.5319902391192062,1.791759469228055,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2022-05-24,XS2487016250,2.3509199791967847,110.0,95.0,1.1,2.375,8.0,0.7989999999999999,0.20063326799223852,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-05-24,DE000SLB4SA6,4.700030497249225,,12.0,0.12,1.75,10.0,0.05699999999999994,0.029057935735647748,2.302585092994046,Financials,Secured,250.0,5.521460917862246,AAA
2022-05-24,XS2486282358,13.689721900517538,155.0,,1.55,3.0,7.0,1.49,0.2895170542664497,1.9459101490553132,Financials,Sr Unsecured,500.0,6.214608098422191,A-
2022-05-24,IT0005495889,-4.005592637781068,,21.0,0.21,1.75,7.0,0.24,0.12065622040663981,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AA
2022-05-25,XS2479941572,10.304254314074974,70.0,,0.7,1.0,7.0,-0.51,-0.29528071872298495,1.9459101490553132,Corporate,Sr Unsecured,1000.0,6.907755278982137,AA-
2022-05-25,XS2479941499,5.717609511254767,55.0,,0.55,1.0,4.0,-0.258,-0.36981366413255856,1.3862943611198906,Corporate,Sr Unsecured,1350.0,7.2078598714324755,AA-
2022-05-31,XS2488800405,1.117488095352035,18.0,,0.18,1.75,7.0,0.09100000000000019,0.08761360818956733,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,NR
2022-05-31,XS2487770104,1.642083048619691,,15.0,0.15,1.75,7.75,0.04058246079250383,0.08887511363713017,2.0476928433652555,Financials,Secured,750.0,6.620073206530356,AAA
2022-06-01,DE000A30VGD9,19.4595081088905,122.5,115.0,1.225,2.625,5.0,1.0460000000000003,0.6113455522598029,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2022-06-01,XS2489627047,30.98553970297539,70.0,,0.7,1.875,3.5,0.4413678235427223,-0.011911602878960046,1.252762968495368,Financials,Sr Preferred,750.0,6.620073206530356,A
2022-06-07,XS2489775580,2.2514516688702564,200.0,180.0,2.0,3.5,6.6,1.6969940630744629,0.8141226311699229,1.8870696490323797,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB
2022-06-07,XS2490471807,15.860569059172311,87.5,62.5,0.875,2.25,6.0,0.4810000000000001,-0.06136444503635562,1.791759469228055,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB+
2022-06-07,CH1194000340,19.745403418055737,132.5,117.5,1.325,2.75,5.0,1.044,0.2507614725062481,1.6094379124341003,Financials,Sr Unsecured,1000.0,6.907755278982137,A-
2022-06-07,PTCGDNOM0026,34.402009094092385,140.0,,1.4,2.875,4.0,1.2570000000000001,0.6367116226102233,1.3862943611198906,Financials,Sr Preferred,300.0,5.703782474656201,NR
2022-06-07,XS2490472102,10.499322775021591,115.0,92.5,1.15,2.875,11.0,0.8160000000000003,0.24593837635724858,2.3978952727983707,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2022-06-08,XS2473715675,15.496451274098638,115.0,,1.15,2.75,5.0,0.9930000000000004,0.1297586581064362,1.6094379124341003,Financials,Sr Unsecured,800.0,6.684611727667927,A-
2022-06-09,XS2488626883,40.41064043948564,200.0,,2.0,3.85,12.0,1.6539999999999997,0.8202454389329021,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB+
2022-06-09,XS2488626610,27.40687609819812,157.5,,1.575,3.1,6.0,1.179,0.6443391205771917,1.791759469228055,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB+
2022-06-14,AT0000A2YBY4,12.653382081073966,,13.0,0.13,2.125,3.0,-0.09299999999999997,0.1113536852554845,1.0986122886681098,Financials,Secured,250.0,5.521460917862246,AAA
2022-06-14,DE000AAR0348,10.695028135512464,8.0,,0.08,2.25,4.8,-0.07465131372057554,0.07838746462882831,1.5686159179138452,Financials,Secured,500.0,6.214608098422191,AAA
2022-06-21,FR001400AEA1,4.055968714178438,,22.0,0.22,2.5,6.0,0.14500000000000002,0.1801671564914374,1.791759469228055,Financials,Secured,750.0,6.620073206530356,AAA
2022-06-21,XS2491738949,12.83912048335042,197.5,165.0,1.975,3.75,5.25,1.4383036165951715,0.6162428954913617,1.6582280766035324,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2022-06-21,XS2491074923,4.3234908765840805,,30.0,0.3,2.552,5.0,0.258,0.22051258039323368,1.6094379124341003,Financials,Secured,750.0,6.620073206530356,AAA
2022-06-21,XS2491738352,27.66385028465846,147.5,120.0,1.475,3.125,2.75,1.1066417460972326,0.4152824812739826,1.0116009116784799,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2022-06-21,XS2493830827,1.298490876584085,,24.0,0.24,2.5,5.0,0.20599999999999993,0.1605125803932337,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AAA
2022-06-22,BE0974423569,38.3421867622191,150.0,,1.5,2.875,3.0,0.9109999999999998,0.3935432765042626,1.0986122886681098,Financials,Sr Unsecured,750.0,6.620073206530356,NR
2022-06-23,XS2491542374,-4.898757814231894,120.0,105.0,1.2,3.125,6.0,1.13,0.14116795101967347,1.791759469228055,Corporate,Sr Unsecured,750.0,6.620073206530356,A
2022-06-23,XS2491542457,-12.41737786577448,165.0,145.0,1.65,3.75,10.0,1.525,0.8164432314521136,2.302585092994046,Corporate,Sr Unsecured,750.0,6.620073206530356,A
2022-06-23,FR001400BDD5,27.357040403478575,185.0,170.0,1.85,3.375,3.5,1.621346652965022,0.7465291829619942,1.252762968495368,Financials,Sr Unsecured,500.0,6.214608098422191,A-
2022-06-23,IT0005499543,9.918200798863005,,43.0,0.43,2.375,5.0,0.4520000000000002,0.33050320113039094,1.6094379124341003,Financials,Secured,750.0,6.620073206530356,AA
2022-06-23,DE000HCB0BN7,3.5975004612280768,,12.0,0.12,2.0,5.0,0.07700000000000018,0.051578195642897035,1.6094379124341003,Financials,Secured,500.0,6.214608098422191,AA+
2022-06-24,ES0380907057,65.43293328138671,325.0,,3.25,4.5,3.0,2.8259999999999996,0.22962837675005687,1.0986122886681098,Financials,Sr Preferred,500.0,6.214608098422191,BBB-
2022-06-27,XS2491963638,22.82250079338468,220.0,,2.2,3.625,4.0,1.704,0.748306400886762,1.3862943611198906,Financials,Sr Unsecured,750.0,6.620073206530356,BBB-
2022-06-27,FR001400B1L7,27.790248650694792,300.0,282.5,3.0,4.75,5.0,2.724,0.5583180153875443,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB-
2022-06-27,XS2498042584,30.90300179494963,130.0,110.0,1.3,3.375,12.0,0.9510000000000001,-0.4451441970049235,2.4849066497880004,Corporate,Sr Unsecured,500.0,6.214608098422191,A+
2022-06-28,XS2498554992,22.974023361021388,220.0,,2.2,4.0,5.0,1.912,0.6653467379895749,1.6094379124341003,Financials,Sr Unsecured,500.0,6.214608098422191,BBB
2022-06-28,XS2498470116,1.4149674986979288,,16.0,0.16,2.0,3.5,0.09133386528972733,0.13266001388228638,1.252762968495368,Financials,Secured,750.0,6.620073206530356,AAA
2022-06-29,BE0002871524,31.65814919127062,200.0,177.5,2.0,4.0,10.0,1.6549999999999998,0.9326381766313386,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2022-07-07,XS2500847657,7.461362098158259,,30.0,0.3,1.777,3.5,0.2294219285395942,0.22632805777675022,1.252762968495368,Financials,Secured,750.0,6.620073206530356,AAA
2022-07-11,XS2502844116,0.8722296355900898,,40.0,0.4,1.963,4.0,0.44000000000000017,0.19794661486201762,1.3862943611198906,Financials,Secured,500.0,6.214608098422191,AAA
2022-07-18,DE000LB2ZV93,8.316390666223779,,10.0,0.1,1.75,5.6,0.026417086160005043,0.07848279992240145,1.7227665977411035,Financials,Secured,1000.0,6.907755278982137,AAA
2022-07-19,DE000A30WFU3,7.717219196248806,,7.0,0.07,1.75,5.0,-0.016000000000000014,0.03580599210362492,1.6094379124341003,Financials,Secured,750.0,6.620073206530356,AA+
2022-07-25,XS2510903862,23.294920986596807,155.0,130.0,1.55,2.875,7.0,1.233,0.5764767600224905,1.9459101490553132,Corporate,Sr Unsecured,650.0,6.476972362889683,BBB+
2022-07-25,DE000NLB3ZZ5,6.192221810159584,,8.0,0.08,1.375,3.25,0.04258306212614804,0.0175248258718833,1.1786549963416462,Financials,Secured,500.0,6.214608098422191,AA+
2022-08-02,XS2511906310,20.45485817225028,275.0,250.0,2.75,3.75,5.0,2.3320000000000003,0.9739750784968731,1.6094379124341003,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2022-08-11,XS2521820048,19.889323483302014,85.0,55.0,0.85,2.0,5.0,0.4410000000000003,0.18517449915647638,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,A-
2022-08-16,XS2524675050,0.831933594427877,15.0,,0.15,1.625,5.5,0.05504821150551842,0.01508184229289669,1.7047480922384253,Financials,Secured,1000.0,6.907755278982137,AAA
2022-08-16,DE000BHY0GK6,14.144055495384796,,-3.0,-0.03,1.25,3.0,-0.19199999999999995,-0.007329488041406995,1.0986122886681098,Financials,Secured,1000.0,6.907755278982137,AAA
2022-08-17,XS2523326853,2.3153016449158583,,24.0,0.24,2.0,10.0,0.11799999999999988,0.059414001179228564,2.302585092994046,Financials,Secured,1250.0,7.1308988302963465,AAA
2022-08-17,XS2521027446,31.52045847434788,170.0,,1.7,3.125,8.0,1.3239999999999998,0.6594324845465672,2.0794415416798357,Financials,Sr Unsecured,1000.0,6.907755278982137,BBB+
2022-08-17,XS2525157470,14.116025382445567,,115.0,1.15,2.625,5.0,0.9500000000000002,0.04037781114892439,1.6094379124341003,Financials,Sr Non Preferred,650.0,6.476972362889683,A+
2022-08-17,XS2523390271,36.96938259964328,125.0,105.0,1.25,2.5,3.0,0.907,0.6262062121630846,1.0986122886681098,Corporate,Sr Unsecured,1250.0,7.1308988302963465,BBB+
2022-08-17,DE000A162BF5,2.964297450567016,,2.0,0.02,1.5,3.75,-0.1222632025580892,-0.05040727825255915,1.3217558399823195,Financials,Secured,300.0,5.703782474656201,NR
2022-08-18,XS2525255647,8.358622928763047,,14.0,0.14,1.75,5.0,0.020000000000000018,-0.010695547696713513,1.6094379124341003,Financials,Secured,1250.0,7.1308988302963465,AAA
2022-08-18,DK0009410185,3.607366020267854,,16.0,0.16,1.875,7.0,0.07200000000000006,0.04890858590537277,1.9459101490553132,Financials,Secured,500.0,6.214608098422191,AAA
2022-08-18,XS2525226622,29.305182188881226,200.0,,2.0,3.53,6.0,1.7619999999999998,0.7760530542134144,1.791759469228055,Financials,Sr Unsecured,750.0,6.620073206530356,BBB
2022-08-18,DE000MHB31J9,6.10004869519652,,9.0,0.09,1.875,10.0,-0.04499999999999993,0.05145460972465198,2.302585092994046,Financials,Secured,1200.0,7.090076835776092,NR
2022-08-22,XS2496028924,4.851163520577261,130.0,,1.3,3.375,10.0,1.221,0.29679933001420994,2.302585092994046,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2022-08-22,DE000A30WFV1,36.91968784626825,250.0,,2.5,4.375,4.0,2.428,0.46357461369745656,1.3862943611198906,Financials,Sr Preferred,500.0,6.214608098422191,BBB+
2022-08-22,XS2526825463,6.707976363688712,16.0,16.0,0.16,2.0,4.0,0.052999999999999936,0.030091801254347753,1.3862943611198906,Financials,Secured,750.0,6.620073206530356,NR
2022-08-22,XS2496028502,17.79189765228957,95.0,,0.95,2.75,5.0,0.7629999999999998,0.17369856229541702,1.6094379124341003,Corporate,Sr Unsecured,600.0,6.396929655216146,BBB
2022-08-23,CH1210198136,22.372568624752617,137.5,,1.375,3.25,7.0,1.186,0.5154954073845284,1.9459101490553132,Financials,Sr Unsecured,700.0,6.551080335043404,NR
2022-08-23,FR001400CGA2,2.114713176344887,,16.0,0.16,2.125,7.0,0.06099999999999994,0.08144550517581543,1.9459101490553132,Financials,Secured,1000.0,6.907755278982137,AAA
2022-08-23,XS2526882001,4.52550955261884,,30.0,0.3,2.437,7.0,0.3729999999999998,0.12670286582104884,1.9459101490553132,Financials,Secured,750.0,6.620073206530356,NR
2022-08-24,XS2527786755,18.38555804790025,,40.0,0.4,2.125,2.0,0.2589999999999999,0.10353194791051315,0.6931471805599453,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-08-24,XS2527319979,26.74844503327552,140.0,107.5,1.4,3.729,9.0,1.508,0.3962430223924814,2.1972245773362196,Corporate,Sr Unsecured,750.0,6.620073206530356,BBB+
2022-08-24,FR001400CH94,17.042757252992065,87.5,65.0,0.875,2.75,10.0,0.48899999999999993,-0.2670029825074128,2.302585092994046,Corporate,Sr Unsecured,925.0,6.829793737512425,NR
2022-08-25,FR001400CFW8,17.63428695701532,190.0,165.0,1.9,3.625,7.0,1.556,0.581197068927254,1.9459101490553132,Financials,Sr Non Preferred,1500.0,7.313220387090301,A-
2022-08-25,DE000CZ45W99,2.329061052221137,,13.0,0.13,2.25,10.0,0.052999999999999936,0.1085183528520256,2.302585092994046,Financials,Secured,1000.0,6.907755278982137,NR
2022-08-30,XS2526839761,9.354432395951214,67.5,50.0,0.675,2.75,8.0,0.40899999999999975,-0.5086827487894751,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-08-30,XS2528311348,14.206468754879175,180.0,160.0,1.8,4.029,10.0,1.621,0.4712477081661154,2.302585092994046,Financials,Sr Unsecured,500.0,6.214608098422191,A-
2022-08-30,XS2528858033,2.104703281459208,210.0,187.5,2.1,4.067,6.0,1.7870000000000004,0.6835887862835321,1.791759469228055,Financials,Sr Unsecured,1000.0,6.907755278982137,BBB
2022-08-30,XS2528323780,16.4723922499743,145.0,125.0,1.45,3.49,5.0,1.2400000000000002,0.5026651317082644,1.6094379124341003,Financials,Sr Unsecured,800.0,6.684611727667927,A-
2022-08-30,XS2526839258,4.255810906921445,57.5,32.5,0.575,2.5,5.0,0.25,-0.3161811694293465,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-08-31,XS2521013909,26.070988064155983,,145.0,1.45,3.625,7.0,1.3039999999999998,0.6902329881307862,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,BBB
2022-08-31,XS2530034649,19.025427893674838,175.0,,1.75,3.75,7.0,1.4289999999999998,0.839195973508868,1.9459101490553132,Financials,Sr Preferred,1000.0,6.907755278982137,A-
2022-08-31,XS2526835694,22.274519062091223,230.0,205.0,2.3,4.125,3.0,1.9129999999999998,0.42555495463902693,1.0986122886681098,Financials,Sr Preferred,500.0,6.214608098422191,A-
2022-08-31,FR001400CK81,7.479662749637717,,26.0,0.26,2.625,10.0,0.20500000000000007,0.09784541755731499,2.302585092994046,Financials,Secured,500.0,6.214608098422191,NR
2022-08-31,XS2528155893,55.377246018254425,330.0,,3.3,5.375,4.0,3.136,0.6841714721713481,1.3862943611198906,Financials,Sr Non Preferred,500.0,6.214608098422191,BBB-
2022-09-01,XS2526860965,9.490202822559752,60.0,45.0,0.6,2.614,3.0,0.428,0.3081287394074528,1.0986122886681098,Corporate,Sr Unsecured,700.0,6.551080335043404,NR
2022-09-01,AT0000A305R9,-1.261511780369219,,20.0,0.2,2.5,8.0,0.1389999999999998,0.061525196269567275,2.0794415416798357,Financials,Secured,500.0,6.214608098422191,AA+
2022-09-01,XS2528170777,11.123740429969782,87.5,85.0,0.875,3.245,8.0,0.8839999999999999,0.06771054676981153,2.0794415416798357,Corporate,Sr Unsecured,500.0,6.214608098422191,NR
2022-09-02,XS2531420730,22.761161451867903,75.0,50.0,0.75,2.625,5.0,0.41000000000000014,-0.1317833044239386,1.6094379124341003,Corporate,Sr Unsecured,500.0,6.214608098422191,A+
2022-09-06,XS2530506752,12.034604982443703,87.5,,0.875,2.875,3.25,0.6117173206505484,0.30001855881905326,1.1786549963416462,Financials,Sr Preferred,1250.0,7.1308988302963465,AA-
2022-09-06,XS2532312548,22.534363046613446,97.5,70.0,0.975,2.875,7.0,0.447,-0.02622631696839373,1.9459101490553132,Corporate,Sr Unsecured,500.0,6.214608098422191,A
2022-09-06,XS2531420656,14.90485123488268,175.0,160.0,1.75,3.875,6.5,1.464302345428405,0.6310992188623135,1.8718021769015913,Corporate,Sr Unsecured,1000.0,6.907755278982137,BBB+
2022-09-06,XS2531567753,7.710530206313033,20.0,20.0,0.2,2.375,5.0,0.020000000000000018,0.05752191535108964,1.6094379124341003,Financials,Secured,1500.0,7.313220387090301,NR
