,Instrument,Date,Bid Yield
5851,DE000CZ40MC5,2018-10-04T00:00:00Z,1.847
5852,DE000CZ40MC5,2018-10-05T00:00:00Z,1.865
5853,DE000CZ40MC5,2018-10-08T00:00:00Z,1.842
5854,DE000CZ40MC5,2018-10-09T00:00:00Z,1.84
5855,DE000CZ40MC5,2018-10-10T00:00:00Z,1.841
5856,DE000CZ40MC5,2018-10-11T00:00:00Z,1.853
5857,DE000CZ40MC5,2018-10-12T00:00:00Z,1.846
5858,DE000CZ40MC5,2018-10-15T00:00:00Z,1.826
5859,DE000CZ40MC5,2018-10-16T00:00:00Z,1.832
5860,DE000CZ40MC5,2018-10-17T00:00:00Z,1.811
5861,DE000CZ40MC5,2018-10-18T00:00:00Z,1.773
5862,DE000CZ40MC5,2018-10-19T00:00:00Z,1.813
5863,DE000CZ40MC5,2018-10-22T00:00:00Z,1.827
5864,DE000CZ40MC5,2018-10-23T00:00:00Z,1.802
5865,DE000CZ40MC5,2018-10-24T00:00:00Z,1.796
5866,DE000CZ40MC5,2018-10-25T00:00:00Z,1.834
5867,DE000CZ40MC5,2018-10-26T00:00:00Z,1.79
5868,DE000CZ40MC5,2018-10-29T00:00:00Z,1.826
5869,DE000CZ40MC5,2018-10-30T00:00:00Z,1.825
5870,DE000CZ40MC5,2018-10-31T00:00:00Z,1.84
5871,DE000CZ40MC5,2018-11-01T00:00:00Z,1.854
5872,DE000CZ40MC5,2018-11-02T00:00:00Z,1.844
5873,DE000CZ40MC5,2018-11-05T00:00:00Z,1.835
5874,DE000CZ45VM4,2022-08-25T00:00:00Z,3.61
5875,DE000CZ45VM4,2022-08-26T00:00:00Z,3.664
5876,DE000CZ45VM4,2022-08-29T00:00:00Z,3.804
5877,DE000CZ45VM4,2022-08-30T00:00:00Z,3.863
5878,DE000CZ45VM4,2022-08-31T00:00:00Z,3.961
5879,DE000CZ45VM4,2022-09-01T00:00:00Z,4.013
5880,DE000CZ45VM4,2022-09-02T00:00:00Z,4.022
5881,DE000CZ45VM4,2022-09-05T00:00:00Z,4.049
5882,DE000CZ45VM4,2022-09-06T00:00:00Z,4.024
5883,DE000CZ45VM4,2022-09-07T00:00:00Z,4.033
5884,DE000CZ45VM4,2022-09-08T00:00:00Z,4.076
5885,DE000CZ45VM4,2022-09-09T00:00:00Z,4.06
5886,DE000CZ45VM4,2022-09-12T00:00:00Z,4.003
5887,DE000CZ45VM4,2022-09-13T00:00:00Z,4.183
5888,DE000CZ45VM4,2022-09-14T00:00:00Z,4.239
5889,DE000CZ45VM4,2022-09-15T00:00:00Z,4.301
5890,DE000CZ45VM4,2022-09-16T00:00:00Z,4.413
5891,DE000CZ45VM4,2022-09-19T00:00:00Z,4.452
5892,DE000CZ45VM4,2022-09-20T00:00:00Z,4.644
5893,DE000CZ45VM4,2022-09-21T00:00:00Z,4.634
5894,DE000CZ45VM4,2022-09-22T00:00:00Z,4.733
5895,DE000CZ45VM4,2022-09-23T00:00:00Z,4.796
5896,DE000CZ45VM4,2022-09-26T00:00:00Z,4.868
5897,DE000CZ45VM4,2022-09-27T00:00:00Z,5.013
5898,DE000CZ45VM4,2022-09-28T00:00:00Z,5.014
5899,DE000CZ45VM4,2022-09-29T00:00:00Z,5.084
5900,DE000CZ45VM4,2022-09-30T00:00:00Z,4.998
5901,DE000CZ45VM4,2022-10-03T00:00:00Z,4.816
5902,DE000CZ45VM4,2022-10-04T00:00:00Z,4.646
5903,DE000CZ40MM4,2022-12-22T00:00:00Z,4.822
5904,DE000CZ40MM4,2022-12-23T00:00:00Z,4.936
5905,DE000CZ40MM4,2022-12-23T00:00:00Z,4.936
5906,DE000CZ40MM4,2022-12-27T00:00:00Z,5.015
5907,DE000CZ40MM4,2022-12-28T00:00:00Z,4.984
5908,DE000CZ40MM4,2022-12-29T00:00:00Z,4.965
5909,DE000CZ40MM4,2022-12-30T00:00:00Z,5.025
5910,DE000CZ40MM4,2023-01-02T00:00:00Z,4.928
5911,DE000CZ40MM4,2023-01-03T00:00:00Z,4.843
5912,DE000CZ40MM4,2023-01-04T00:00:00Z,4.729
5913,DE000CZ40MM4,2023-01-05T00:00:00Z,4.782
5914,DE000CZ40MM4,2023-01-06T00:00:00Z,4.721
5915,DE000CZ40MM4,2023-01-09T00:00:00Z,4.678
5916,DE000CZ40MM4,2023-01-10T00:00:00Z,4.802
5917,DE000CZ40MM4,2023-01-11T00:00:00Z,4.648
5918,DE000CZ40MM4,2023-01-12T00:00:00Z,4.554
5919,DE000CZ40MM4,2023-01-13T00:00:00Z,4.54
5920,DE000CZ40MM4,2023-01-16T00:00:00Z,4.519
5921,DE000CZ40MM4,2023-01-17T00:00:00Z,4.361
5922,DE000CZ40MM4,2023-01-18T00:00:00Z,4.262
5923,DE000CZ40MM4,2023-01-19T00:00:00Z,4.344
5924,DE000CZ40MM4,2023-01-20T00:00:00Z,4.418
5925,DE000CZ40MM4,2023-01-23T00:00:00Z,4.374
5926,DE000CZ40MM4,2023-01-24T00:00:00Z,4.325
5927,DE000CZ40MM4,2023-01-25T00:00:00Z,4.239
5928,DE000CZ40MM4,2023-01-26T00:00:00Z,4.256
5929,DE000CZ40MM4,2023-01-27T00:00:00Z,4.205
5930,DE000CZ40MM4,2023-01-30T00:00:00Z,4.367
5931,DE000CZ40MM4,2023-01-31T00:00:00Z,4.288
5932,DE000CZ40NG4,2019-08-19T00:00:00Z,0.073
5933,DE000CZ40NG4,2019-08-20T00:00:00Z,0.05
5934,DE000CZ40NG4,2019-08-21T00:00:00Z,0.07
5935,DE000CZ40NG4,2019-08-22T00:00:00Z,0.089
5936,DE000CZ40NG4,2019-08-23T00:00:00Z,0.053
5937,DE000CZ40NG4,2019-08-26T00:00:00Z,0.064
5938,DE000CZ40NG4,2019-08-27T00:00:00Z,0.07
5939,DE000CZ40NG4,2019-08-28T00:00:00Z,0.062
5940,DE000CZ40NG4,2019-08-29T00:00:00Z,0.055
5941,DE000CZ40NG4,2019-08-30T00:00:00Z,0.056
5942,DE000CZ40NG4,2019-09-02T00:00:00Z,0.04
5943,DE000CZ40NG4,2019-09-03T00:00:00Z,0.099
5944,DE000CZ40NG4,2019-09-04T00:00:00Z,0.122
5945,DE000CZ40NG4,2019-09-05T00:00:00Z,0.139
5946,DE000CZ40NG4,2019-09-06T00:00:00Z,0.122
5947,DE000CZ40NG4,2019-09-09T00:00:00Z,0.199
5948,DE000CZ40NG4,2019-09-10T00:00:00Z,0.198
5949,DE000CZ40NG4,2019-09-11T00:00:00Z,0.223
5950,DE000CZ40NG4,2019-09-12T00:00:00Z,0.268
5951,DE000CZ40NG4,2019-09-13T00:00:00Z,0.288
5952,DE000CZ40NG4,2019-09-16T00:00:00Z,0.252
5953,DE000CZ40NG4,2019-09-17T00:00:00Z,0.281
5954,DE000CZ40NG4,2019-09-18T00:00:00Z,0.265
5955,DE000CZ40NG4,2019-09-19T00:00:00Z,0.283
5956,DE000CZ40NG4,2019-09-20T00:00:00Z,0.289
5957,DE000CZ40NG4,2019-09-23T00:00:00Z,0.257
5958,DE000CZ40NG4,2019-09-24T00:00:00Z,0.28
5959,DE000CZ40NG4,2019-09-25T00:00:00Z,0.322
5960,DE000CZ40NG4,2019-09-26T00:00:00Z,0.322
5961,DE000CZ40NG4,2019-09-27T00:00:00Z,0.323
5962,DE000CZ40N46,2019-12-23T00:00:00Z,0.842
5963,DE000CZ40N46,2019-12-27T00:00:00Z,0.833
5964,DE000CZ40N46,2019-12-30T00:00:00Z,0.881
5965,DE000CZ40N46,2019-12-31T00:00:00Z,0.894
5966,DE000CZ40N46,2019-12-31T00:00:00Z,0.894
5967,DE000CZ40N46,2020-01-02T00:00:00Z,0.837
5968,DE000CZ40N46,2020-01-03T00:00:00Z,0.781
5969,DE000CZ40N46,2020-01-06T00:00:00Z,0.787
5970,DE000CZ40N46,2020-01-07T00:00:00Z,0.799
5971,DE000CZ40N46,2020-01-08T00:00:00Z,0.822
5972,DE000CZ40N46,2020-01-09T00:00:00Z,0.854
5973,DE000CZ40N46,2020-01-10T00:00:00Z,0.841
5974,DE000CZ40N46,2020-01-13T00:00:00Z,0.865
5975,DE000CZ40N46,2020-01-14T00:00:00Z,0.854
5976,DE000CZ40N46,2020-01-15T00:00:00Z,0.857
5977,DE000CZ40N46,2020-01-16T00:00:00Z,0.844
5978,DE000CZ40N46,2020-01-17T00:00:00Z,0.837
5979,DE000CZ40N46,2020-01-20T00:00:00Z,0.839
5980,DE000CZ40N46,2020-01-21T00:00:00Z,0.813
5981,DE000CZ40N46,2020-01-22T00:00:00Z,0.807
5982,DE000CZ40N46,2020-01-23T00:00:00Z,0.762
5983,DE000CZ40N46,2020-01-24T00:00:00Z,0.764
5984,DE000CZ40N46,2020-01-27T00:00:00Z,0.726
5985,DE000CZ40N46,2020-01-28T00:00:00Z,0.757
5986,DE000CZ40N46,2020-01-29T00:00:00Z,0.729
5987,DE000CZ40N46,2020-01-30T00:00:00Z,0.706
5988,DE000CZ40N46,2020-01-31T00:00:00Z,0.672
5989,DE000CZ40N46,2020-02-03T00:00:00Z,0.693
5990,DE000CZ40N46,2020-02-04T00:00:00Z,0.7
5991,ES0413320104,2019-10-24T00:00:00Z,-0.021
5992,ES0413320104,2019-10-25T00:00:00Z,0.009
5993,ES0413320104,2019-10-28T00:00:00Z,0.03
5994,ES0413320104,2019-10-29T00:00:00Z,0.024
5995,ES0413320104,2019-10-30T00:00:00Z,0.029
5996,ES0413320104,2019-10-31T00:00:00Z,-0.006
5997,ES0413320104,2019-10-31T00:00:00Z,-0.006
5998,ES0413320104,2019-11-04T00:00:00Z,0.014
5999,ES0413320104,2019-11-05T00:00:00Z,0.03
6000,ES0413320104,2019-11-06T00:00:00Z,0.027
6001,ES0413320104,2019-11-07T00:00:00Z,0.078
6002,ES0413320104,2019-11-08T00:00:00Z,0.068
6003,ES0413320104,2019-11-11T00:00:00Z,0.07
6004,ES0413320104,2019-11-12T00:00:00Z,0.063
6005,ES0413320104,2019-11-13T00:00:00Z,0.036
6006,ES0413320104,2019-11-14T00:00:00Z,0.014
6007,ES0413320104,2019-11-15T00:00:00Z,0.027
6008,ES0413320104,2019-11-18T00:00:00Z,0.026
6009,ES0413320104,2019-11-19T00:00:00Z,0.027
6010,ES0413320104,2019-11-20T00:00:00Z,0.017
6011,ES0413320104,2019-11-21T00:00:00Z,0.034
6012,ES0413320104,2019-11-22T00:00:00Z,0.015
6013,ES0413320104,2019-11-25T00:00:00Z,0.02
6014,ES0413320104,2019-11-26T00:00:00Z,0.006
6015,ES0413320104,2019-11-27T00:00:00Z,0.002
6016,ES0413320104,2019-11-28T00:00:00Z,0.006
6017,ES0413320104,2019-11-29T00:00:00Z,0.018
6018,ES0413320104,2019-12-02T00:00:00Z,0.058
6019,ES0413320104,2019-12-03T00:00:00Z,0.013
6020,ES0413320096,2018-12-24T00:00:00Z,0.68
6021,ES0413320096,2018-12-27T00:00:00Z,0.656
6022,ES0413320096,2018-12-28T00:00:00Z,0.649
6023,ES0413320096,2018-12-31T00:00:00Z,0.652
6024,ES0413320096,2018-12-31T00:00:00Z,0.652
6025,ES0413320096,2019-01-02T00:00:00Z,0.601
6026,ES0413320096,2019-01-03T00:00:00Z,0.63
6027,ES0413320096,2019-01-04T00:00:00Z,0.665
6028,ES0413320096,2019-01-07T00:00:00Z,0.67
6029,ES0413320096,2019-01-08T00:00:00Z,0.693
6030,ES0413320096,2019-01-09T00:00:00Z,0.739
6031,ES0413320096,2019-01-10T00:00:00Z,0.738
6032,ES0413320096,2019-01-11T00:00:00Z,0.73
6033,ES0413320096,2019-01-14T00:00:00Z,0.708
6034,ES0413320096,2019-01-15T00:00:00Z,0.699
6035,ES0413320096,2019-01-16T00:00:00Z,0.706
6036,ES0413320096,2019-01-17T00:00:00Z,0.712
6037,ES0413320096,2019-01-18T00:00:00Z,0.733
6038,ES0413320096,2019-01-21T00:00:00Z,0.733
6039,ES0413320096,2019-01-22T00:00:00Z,0.72
6040,ES0413320096,2019-01-23T00:00:00Z,0.707
6041,ES0413320096,2019-01-24T00:00:00Z,0.686
6042,ES0413320096,2019-01-25T00:00:00Z,0.703
6043,ES0413320096,2019-01-28T00:00:00Z,0.699
6044,ES0413320096,2019-01-29T00:00:00Z,0.688
6045,ES0413320096,2019-01-30T00:00:00Z,0.692
6046,ES0413320096,2019-01-31T00:00:00Z,0.643
6047,ES0413320096,2019-02-01T00:00:00Z,0.657
6048,ES0413320096,2019-02-04T00:00:00Z,0.673
6049,ES0413320104,2019-09-05T00:00:00Z,-0.212
6050,ES0413320104,2019-09-06T00:00:00Z,-0.237
6051,ES0413320104,2019-09-09T00:00:00Z,-0.217
6052,ES0413320104,2019-09-10T00:00:00Z,-0.194
6053,ES0413320104,2019-09-11T00:00:00Z,-0.191
6054,ES0413320104,2019-09-12T00:00:00Z,-0.118
6055,ES0413320104,2019-09-13T00:00:00Z,-0.083
6056,ES0413320104,2019-09-16T00:00:00Z,-0.108
6057,ES0413320104,2019-09-17T00:00:00Z,-0.11
6058,ES0413320104,2019-09-18T00:00:00Z,-0.129
6059,ES0413320104,2019-09-19T00:00:00Z,-0.12
6060,ES0413320104,2019-09-20T00:00:00Z,-0.122
6061,ES0413320104,2019-09-23T00:00:00Z,-0.164
6062,ES0413320104,2019-09-24T00:00:00Z,-0.176
6063,ES0413320104,2019-09-25T00:00:00Z,-0.152
6064,ES0413320104,2019-09-26T00:00:00Z,-0.149
6065,ES0413320104,2019-09-27T00:00:00Z,-0.153
6066,ES0413320104,2019-09-30T00:00:00Z,-0.147
6067,ES0413320104,2019-10-01T00:00:00Z,-0.153
6068,ES0413320104,2019-10-02T00:00:00Z,-0.15
6069,ES0413320104,2019-10-03T00:00:00Z,-0.179
6070,ES0413320104,2019-10-04T00:00:00Z,-0.174
6071,ES0413320104,2019-10-07T00:00:00Z,-0.166
6072,ES0413320104,2019-10-08T00:00:00Z,-0.176
6073,ES0413320104,2019-10-09T00:00:00Z,-0.139
6074,ES0413320104,2019-10-10T00:00:00Z,-0.096
6075,ES0413320104,2019-10-11T00:00:00Z,-0.067
6076,ES0413320104,2019-10-14T00:00:00Z,-0.074
6077,ES0413320104,2019-10-15T00:00:00Z,-0.051
6078,DE000HCB0AY6,2021-08-26T00:00:00Z,0.06
6079,DE000HCB0AY6,2021-08-27T00:00:00Z,0.058
6080,DE000HCB0AY6,2021-08-30T00:00:00Z,-0.034
6081,DE000HCB0AY6,2021-08-31T00:00:00Z,0.122
6082,DE000HCB0AY6,2021-09-01T00:00:00Z,0.124
6083,DE000HCB0AY6,2021-09-02T00:00:00Z,0.119
6084,DE000HCB0AY6,2021-09-03T00:00:00Z,0.123
6085,DE000HCB0AY6,2021-09-06T00:00:00Z,-0.002
6086,DE000HCB0AY6,2021-09-07T00:00:00Z,0.149
6087,DE000HCB0AY6,2021-09-08T00:00:00Z,0.151
6088,DE000HCB0AY6,2021-09-09T00:00:00Z,0.08
6089,DE000HCB0AY6,2021-09-10T00:00:00Z,-0.007
6090,DE000HCB0AY6,2021-09-13T00:00:00Z,0.111
6091,DE000HCB0AY6,2021-09-14T00:00:00Z,0.11
6092,DE000HCB0AY6,2021-09-15T00:00:00Z,0.112
6093,DE000HCB0AY6,2021-09-16T00:00:00Z,0.114
6094,DE000HCB0AY6,2021-09-17T00:00:00Z,-0.028
6095,DE000HCB0AY6,2021-09-20T00:00:00Z,-0.009
6096,DE000HCB0AY6,2021-09-21T00:00:00Z,0.089
6097,DE000HCB0AY6,2021-09-22T00:00:00Z,-0.05
6098,DE000HCB0AY6,2021-09-23T00:00:00Z,0.114
6099,DE000HCB0AY6,2021-09-24T00:00:00Z,0.117
6100,DE000HCB0AY6,2021-09-27T00:00:00Z,0.046
6101,DE000HCB0AY6,2021-09-28T00:00:00Z,0.131
6102,DE000HCB0AY6,2021-09-29T00:00:00Z,0.102
6103,DE000HCB0AY6,2021-09-30T00:00:00Z,0.104
6104,DE000HCB0AY6,2021-10-01T00:00:00Z,0.083
6105,DE000HCB0AY6,2021-10-04T00:00:00Z,0.043
6106,DE000HCB0AY6,2021-10-05T00:00:00Z,-0.031
6107,DE000HSH6K16,2021-10-06T00:00:00Z,-0.396
6108,DE000HSH6K16,2021-10-07T00:00:00Z,-0.394
6109,DE000HSH6K16,2021-10-08T00:00:00Z,-0.382
6110,DE000HSH6K16,2021-10-11T00:00:00Z,-0.371
6111,DE000HSH6K16,2021-10-12T00:00:00Z,-0.363
6112,DE000HSH6K16,2021-10-13T00:00:00Z,-0.368
6113,DE000HSH6K16,2021-10-14T00:00:00Z,-0.382
6114,DE000HSH6K16,2021-10-15T00:00:00Z,-0.38
6115,DE000HSH6K16,2021-10-18T00:00:00Z,-0.337
6116,DE000HSH6K16,2021-10-19T00:00:00Z,-0.333
6117,DE000HSH6K16,2021-10-20T00:00:00Z,-0.353
6118,DE000HSH6K16,2021-10-21T00:00:00Z,-0.34
6119,DE000HSH6K16,2021-10-22T00:00:00Z,-0.321
6120,DE000HSH6K16,2021-10-25T00:00:00Z,-0.338
6121,DE000HSH6K16,2021-10-26T00:00:00Z,-0.339
6122,DE000HSH6K16,2021-10-27T00:00:00Z,-0.314
6123,DE000HSH6K16,2021-10-28T00:00:00Z,-0.3
6124,DE000HSH6K16,2021-10-29T00:00:00Z,-0.24
6125,DE000HSH6K16,2021-11-01T00:00:00Z,-0.257
6126,DE000HSH6K16,2021-11-02T00:00:00Z,-0.32
6127,DE000HSH6K16,2021-11-03T00:00:00Z,-0.317
6128,DE000HSH6K16,2021-11-04T00:00:00Z,-0.354
6129,DE000HSH6K16,2021-11-05T00:00:00Z,-0.363
6130,DE000HSH6K16,2021-11-08T00:00:00Z,-0.358
6131,DE000HSH6K16,2021-11-09T00:00:00Z,-0.355
6132,DE000HSH6K16,2021-11-10T00:00:00Z,-0.312
6133,DE000HSH6K16,2021-11-11T00:00:00Z,-0.295
6134,DE000HSH6K16,2021-11-12T00:00:00Z,-0.324
6135,DE000HSH6K16,2021-11-15T00:00:00Z,-0.328
6136,DE000HCB0BC0,2021-12-23T00:00:00Z,0.103
6137,DE000HCB0BC0,2021-12-24T00:00:00Z,0.114
6138,DE000HCB0BC0,2021-12-27T00:00:00Z,0.098
6139,DE000HCB0BC0,2021-12-28T00:00:00Z,0.111
6140,DE000HCB0BC0,2021-12-29T00:00:00Z,0.147
6141,DE000HCB0BC0,2021-12-30T00:00:00Z,0.148
6142,DE000HCB0BC0,2021-12-31T00:00:00Z,0.152
6143,DE000HCB0BC0,2022-01-03T00:00:00Z,0.172
6144,DE000HCB0BC0,2022-01-04T00:00:00Z,0.166
6145,DE000HCB0BC0,2022-01-05T00:00:00Z,0.155
6146,DE000HCB0BC0,2022-01-06T00:00:00Z,0.189
6147,DE000HCB0BC0,2022-01-07T00:00:00Z,0.207
6148,DE000HCB0BC0,2022-01-10T00:00:00Z,0.221
6149,DE000HCB0BC0,2022-01-11T00:00:00Z,0.235
6150,DE000HCB0BC0,2022-01-12T00:00:00Z,0.209
6151,DE000HCB0BC0,2022-01-13T00:00:00Z,0.184
6152,DE000HCB0BC0,2022-01-14T00:00:00Z,0.214
6153,DE000HCB0BC0,2022-01-17T00:00:00Z,0.24
6154,DE000HCB0BC0,2022-01-18T00:00:00Z,0.242
6155,DE000HCB0BC0,2022-01-19T00:00:00Z,0.257
6156,DE000HCB0BC0,2022-01-20T00:00:00Z,0.244
6157,DE000HCB0BC0,2022-01-21T00:00:00Z,0.22
6158,DE000HCB0BC0,2022-01-24T00:00:00Z,0.213
6159,DE000HCB0BC0,2022-01-25T00:00:00Z,0.221
6160,DE000HCB0BC0,2022-01-26T00:00:00Z,0.231
6161,DE000HCB0BC0,2022-01-27T00:00:00Z,0.259
6162,DE000HCB0BC0,2022-01-28T00:00:00Z,0.279
6163,DE000HCB0BC0,2022-01-31T00:00:00Z,0.328
6164,DE000HCB0BC0,2022-02-01T00:00:00Z,0.359
6165,DE000HCB0BH9,2022-04-28T00:00:00Z,1.346
6166,DE000HCB0BH9,2022-04-29T00:00:00Z,1.419
6167,DE000HCB0BH9,2022-05-02T00:00:00Z,1.419
6168,DE000HCB0BH9,2022-05-03T00:00:00Z,1.422
6169,DE000HCB0BH9,2022-05-04T00:00:00Z,1.462
6170,DE000HCB0BH9,2022-05-05T00:00:00Z,1.47
6171,DE000HCB0BH9,2022-05-06T00:00:00Z,1.589
6172,DE000HCB0BH9,2022-05-09T00:00:00Z,1.538
6173,DE000HCB0BH9,2022-05-10T00:00:00Z,1.462
6174,DE000HCB0BH9,2022-05-11T00:00:00Z,1.45
6175,DE000HCB0BH9,2022-05-12T00:00:00Z,1.266
6176,DE000HCB0BH9,2022-05-13T00:00:00Z,1.273
6177,DE000HCB0BH9,2022-05-16T00:00:00Z,1.267
6178,DE000HCB0BH9,2022-05-17T00:00:00Z,1.369
6179,DE000HCB0BH9,2022-05-18T00:00:00Z,1.363
6180,DE000HCB0BH9,2022-05-19T00:00:00Z,1.346
6181,DE000HCB0BH9,2022-05-20T00:00:00Z,1.336
6182,DE000HCB0BH9,2022-05-23T00:00:00Z,1.378
6183,DE000HCB0BH9,2022-05-24T00:00:00Z,1.322
6184,DE000HCB0BH9,2022-05-25T00:00:00Z,1.311
6185,DE000HCB0BH9,2022-05-26T00:00:00Z,1.42
6186,DE000HCB0BH9,2022-05-27T00:00:00Z,1.328
6187,DE000HCB0BH9,2022-05-30T00:00:00Z,1.398
6188,DE000HCB0BH9,2022-05-31T00:00:00Z,1.49
6189,DE000HCB0BH9,2022-06-01T00:00:00Z,1.524
6190,DE000HCB0BH9,2022-06-02T00:00:00Z,1.614
6191,DE000HCB0BH9,2022-06-03T00:00:00Z,1.663
6192,DE000HCB0BH9,2022-06-06T00:00:00Z,1.678
6193,DE000HCB0BH9,2022-06-07T00:00:00Z,1.662
6194,DE000HCB0BH9,2022-06-03T00:00:00Z,1.663
6195,DE000HCB0BH9,2022-06-06T00:00:00Z,1.678
6196,DE000HCB0BH9,2022-06-07T00:00:00Z,1.662
6197,DE000HCB0BH9,2022-06-08T00:00:00Z,1.753
6198,DE000HCB0BH9,2022-06-09T00:00:00Z,1.835
6199,DE000HCB0BH9,2022-06-10T00:00:00Z,1.929
6200,DE000HCB0BH9,2022-06-13T00:00:00Z,2.154
6201,DE000HCB0BH9,2022-06-14T00:00:00Z,2.284
6202,DE000HCB0BH9,2022-06-15T00:00:00Z,2.162
6203,DE000HCB0BH9,2022-06-16T00:00:00Z,2.242
6204,DE000HCB0BH9,2022-06-17T00:00:00Z,2.195
6205,DE000HCB0BH9,2022-06-20T00:00:00Z,2.242
6206,DE000HCB0BH9,2022-06-21T00:00:00Z,2.256
6207,DE000HCB0BH9,2022-06-22T00:00:00Z,2.162
6208,DE000HCB0BH9,2022-06-23T00:00:00Z,1.898
6209,DE000HCB0BH9,2022-06-24T00:00:00Z,1.913
6210,DE000HCB0BH9,2022-06-27T00:00:00Z,2.023
6211,DE000HCB0BH9,2022-06-28T00:00:00Z,2.11
6212,DE000HCB0BH9,2022-06-29T00:00:00Z,1.99
6213,DE000HCB0BH9,2022-06-30T00:00:00Z,1.825
6214,DE000HCB0BH9,2022-07-01T00:00:00Z,1.639
6215,DE000HCB0BH9,2022-07-04T00:00:00Z,1.785
6216,DE000HCB0BH9,2022-07-05T00:00:00Z,1.673
6217,DE000HCB0BH9,2022-07-06T00:00:00Z,1.573
6218,DE000HCB0BH9,2022-07-07T00:00:00Z,1.709
6219,DE000HCB0BH9,2022-07-08T00:00:00Z,1.722
6220,DE000HCB0BH9,2022-07-11T00:00:00Z,1.638
6221,DE000HCB0BH9,2022-07-12T00:00:00Z,1.541
6222,DE000HCB0BH9,2022-07-13T00:00:00Z,1.613
6223,DE000HCB0BH9,2022-09-30T00:00:00Z,3.009
6224,DE000HCB0BH9,2022-10-03T00:00:00Z,2.78
6225,DE000HCB0BH9,2022-10-04T00:00:00Z,2.717
6226,DE000HCB0BH9,2022-10-05T00:00:00Z,2.875
6227,DE000HCB0BH9,2022-10-06T00:00:00Z,3.0
6228,DE000HCB0BH9,2022-10-07T00:00:00Z,3.135
6229,DE000HCB0BH9,2022-10-10T00:00:00Z,3.22
6230,DE000HCB0BH9,2022-10-11T00:00:00Z,3.161
6231,DE000HCB0BH9,2022-10-12T00:00:00Z,3.177
